Id,Id2,Geography,Total
0600000US2706909676,2706909676,"Cannon township, Kittson County, Minnesota",20
0600000US2706909874,2706909874,"Caribou township, Kittson County, Minnesota",48
0600000US2706912340,2706912340,"Clow township, Kittson County, Minnesota",46
0600000US2706914950,2706914950,"Davis township, Kittson County, Minnesota",30
0600000US2706915382,2706915382,"Deerwood township, Kittson County, Minnesota",153
0600000US2706916030,2706916030,"Donaldson city, Kittson County, Minnesota",42
0600000US2706925370,2706925370,"Granville township, Kittson County, Minnesota",83
0600000US2706926576,2706926576,"Hallock city, Kittson County, Minnesota",981
0600000US2706926594,2706926594,"Hallock township, Kittson County, Minnesota",104
0600000US2706926612,2706926612,"Halma city, Kittson County, Minnesota",61
0600000US2706926846,2706926846,"Hampden township, Kittson County, Minnesota",38
0600000US2706928070,2706928070,"Hazelton township, Kittson County, Minnesota",104
0600000US2706929078,2706929078,"Hill township, Kittson County, Minnesota",15
0600000US2706930446,2706930446,"Humboldt city, Kittson County, Minnesota",45
0600000US2706932228,2706932228,"Jupiter township, Kittson County, Minnesota",111
0600000US2706932444,2706932444,"Karlstad city, Kittson County, Minnesota",760
0600000US2706932732,2706932732,"Kennedy city, Kittson County, Minnesota",193
0600000US2706933495,2706933495,"Klondike UT, Kittson County, Minnesota",0
0600000US2706934136,2706934136,"Lake Bronson city, Kittson County, Minnesota",229
0600000US2706935378,2706935378,"Lancaster city, Kittson County, Minnesota",340
0600000US2706939112,2706939112,"McKinley UT, Kittson County, Minnesota",38
0600000US2706947176,2706947176,"North Red River UT, Kittson County, Minnesota",0
0600000US2706947410,2706947410,"Norway township, Kittson County, Minnesota",91
0600000US2706950062,2706950062,"Peatland UT, Kittson County, Minnesota",9
0600000US2706950074,2706950074,"Pelan township, Kittson County, Minnesota",45
0600000US2706950452,2706950452,"Percy township, Kittson County, Minnesota",31
0600000US2706952072,2706952072,"Poppleton township, Kittson County, Minnesota",120
0600000US2706954196,2706954196,"Richardville township, Kittson County, Minnesota",102
0600000US2706957112,2706957112,"St. Joseph township, Kittson County, Minnesota",56
0600000US2706958144,2706958144,"St. Vincent city, Kittson County, Minnesota",64
0600000US2706958162,2706958162,"St. Vincent township, Kittson County, Minnesota",58
0600000US2706960646,2706960646,"Skane township, Kittson County, Minnesota",46
0600000US2706961456,2706961456,"South Red River township, Kittson County, Minnesota",19
0600000US2706961744,2706961744,"Spring Brook township, Kittson County, Minnesota",52
0600000US2706963652,2706963652,"Svea township, Kittson County, Minnesota",49
0600000US2706964336,2706964336,"Tegner township, Kittson County, Minnesota",48
0600000US2706964354,2706964354,"Teien township, Kittson County, Minnesota",73
0600000US2706964642,2706964642,"Thompson township, Kittson County, Minnesota",152
0600000US2707105680,2707105680,"Big Falls city, Koochiching County, Minnesota",236
0600000US2707117660,2707117660,"East Koochiching UT, Koochiching County, Minnesota",355
0600000US2707131040,2707131040,"International Falls city, Koochiching County, Minnesota",6424
0600000US2707137592,2707137592,"Littlefork city, Koochiching County, Minnesota",647
0600000US2707143540,2707143540,"Mizpah city, Koochiching County, Minnesota",56
0600000US2707145277,2707145277,"Nett Lake UT, Koochiching County, Minnesota",101
0600000US2707147122,2707147122,"Northome city, Koochiching County, Minnesota",200
0600000US2707147131,2707147131,"Northome UT, Koochiching County, Minnesota",447
0600000US2707147352,2707147352,"Northwest Koochiching UT, Koochiching County, Minnesota",463
0600000US2707152990,2707152990,"Rainy Lake UT, Koochiching County, Minnesota",4048
0600000US2707153134,2707153134,"Ranier city, Koochiching County, Minnesota",145
0600000US2707161433,2707161433,"South Koochiching UT, Koochiching County, Minnesota",189
0600000US2707300352,2707300352,"Agassiz township, Lac qui Parle County, Minnesota",103
0600000US2707302062,2707302062,"Arena township, Lac qui Parle County, Minnesota",122
0600000US2707302800,2707302800,"Augusta township, Lac qui Parle County, Minnesota",110
0600000US2707304060,2707304060,"Baxter township, Lac qui Parle County, Minnesota",200
0600000US2707304960,2707304960,"Bellingham city, Lac qui Parle County, Minnesota",168
0600000US2707307138,2707307138,"Boyd city, Lac qui Parle County, Minnesota",175
0600000US2707309550,2707309550,"Camp Release township, Lac qui Parle County, Minnesota",315
0600000US2707310774,2707310774,"Cerro Gordo township, Lac qui Parle County, Minnesota",197
0600000US2707314968,2707314968,"Dawson city, Lac qui Parle County, Minnesota",1540
0600000US2707322616,2707322616,"Freeland township, Lac qui Parle County, Minnesota",102
0600000US2707323138,2707323138,"Garfield township, Lac qui Parle County, Minnesota",145
0600000US2707326774,2707326774,"Hamlin township, Lac qui Parle County, Minnesota",165
0600000US2707327044,2707327044,"Hantho township, Lac qui Parle County, Minnesota",105
0600000US2707333848,2707333848,"Lac qui Parle township, Lac qui Parle County, Minnesota",178
0600000US2707334946,2707334946,"Lake Shore township, Lac qui Parle County, Minnesota",191
0600000US2707338258,2707338258,"Louisburg city, Lac qui Parle County, Minnesota",47
0600000US2707339266,2707339266,"Madison city, Lac qui Parle County, Minnesota",1551
0600000US2707339284,2707339284,"Madison township, Lac qui Parle County, Minnesota",216
0600000US2707339788,2707339788,"Manfred township, Lac qui Parle County, Minnesota",99
0600000US2707340526,2707340526,"Marietta city, Lac qui Parle County, Minnesota",162
0600000US2707341084,2707341084,"Maxwell township, Lac qui Parle County, Minnesota",179
0600000US2707341516,2707341516,"Mehurin township, Lac qui Parle County, Minnesota",77
0600000US2707345016,2707345016,"Nassau city, Lac qui Parle County, Minnesota",72
0600000US2707350524,2707350524,"Perry township, Lac qui Parle County, Minnesota",101
0600000US2707352702,2707352702,"Providence township, Lac qui Parle County, Minnesota",169
0600000US2707354646,2707354646,"Riverside township, Lac qui Parle County, Minnesota",310
0600000US2707364408,2707364408,"Ten Mile Lake township, Lac qui Parle County, Minnesota",153
0600000US2707367882,2707367882,"Walter township, Lac qui Parle County, Minnesota",148
0600000US2707372058,2707372058,"Yellow Bank township, Lac qui Parle County, Minnesota",159
0600000US2707500000,2707500000,"County subdivisions not defined, Lake County, Minnesota",0
0600000US2707504456,2707504456,"Beaver Bay city, Lake County, Minnesota",181
0600000US2707504474,2707504474,"Beaver Bay township, Lake County, Minnesota",473
0600000US2707514194,2707514194,"Crystal Bay township, Lake County, Minnesota",472
0600000US2707520456,2707520456,"Fall Lake township, Lake County, Minnesota",549
0600000US2707534770,2707534770,"Lake No. 1 UT, Lake County, Minnesota",154
0600000US2707534773,2707534773,"Lake No. 2 UT, Lake County, Minnesota",2094
0600000US2707560250,2707560250,"Silver Bay city, Lake County, Minnesota",1887
0600000US2707560304,2707560304,"Silver Creek township, Lake County, Minnesota",1138
0600000US2707562995,2707562995,"Stony River township, Lake County, Minnesota",173
0600000US2707565956,2707565956,"Two Harbors city, Lake County, Minnesota",3745
0600000US2707701550,2707701550,"Angle township, Lake of the Woods County, Minnesota",119
0600000US2707704024,2707704024,"Baudette city, Lake of the Woods County, Minnesota",1106
0600000US2707704027,2707704027,"Baudette township, Lake of the Woods County, Minnesota",345
0600000US2707706966,2707706966,"Boone township, Lake of the Woods County, Minnesota",36
0600000US2707711322,2707711322,"Chilgren township, Lake of the Woods County, Minnesota",182
0600000US2707721690,2707721690,"Forest Area township, Lake of the Woods County, Minnesota",5
0600000US2707726250,2707726250,"Gudrid township, Lake of the Woods County, Minnesota",219
0600000US2707733048,2707733048,"Kiel township, Lake of the Woods County, Minnesota",1
0600000US2707735208,2707735208,"Lakewood township, Lake of the Woods County, Minnesota",85
0600000US2707738988,2707738988,"McDougald township, Lake of the Woods County, Minnesota",225
0600000US2707744887,2707744887,"Myhre township, Lake of the Woods County, Minnesota",180
0600000US2707752208,2707752208,"Potamo township, Lake of the Woods County, Minnesota",107
0600000US2707752672,2707752672,"Prosper township, Lake of the Woods County, Minnesota",164
0600000US2707753212,2707753212,"Rapid River township, Lake of the Woods County, Minnesota",12
0600000US2707755438,2707755438,"Roosevelt city, Lake of the Woods County, Minnesota",7
0600000US2707756238,2707756238,"Rulien township, Lake of the Woods County, Minnesota",0
0600000US2707761726,2707761726,"Spooner township, Lake of the Woods County, Minnesota",190
0600000US2707763945,2707763945,"Swiftwater township, Lake of the Woods County, Minnesota",60
0600000US2707765298,2707765298,"Township 157-30, Lake of the Woods County, Minnesota",1
0600000US2707765300,2707765300,"Township 158-30, Lake of the Woods County, Minnesota",36
0600000US2707767044,2707767044,"Victory township, Lake of the Woods County, Minnesota",7
0600000US2707767368,2707767368,"Wabanica township, Lake of the Woods County, Minnesota",237
0600000US2707767782,2707767782,"Walhalla township, Lake of the Woods County, Minnesota",131
0600000US2707769849,2707769849,"Wheeler township, Lake of the Woods County, Minnesota",281
0600000US2707770402,2707770402,"Williams city, Lake of the Woods County, Minnesota",191
0600000US2707772264,2707772264,"Zippel township, Lake of the Woods County, Minnesota",118
0600000US2707911872,2707911872,"Cleveland city, Le Sueur County, Minnesota",719
0600000US2707911890,2707911890,"Cleveland township, Le Sueur County, Minnesota",658
0600000US2707913204,2707913204,"Cordova township, Le Sueur County, Minnesota",471
0600000US2707915760,2707915760,"Derrynane township, Le Sueur County, Minnesota",508
0600000US2707919160,2707919160,"Elysian city, Le Sueur County, Minnesota",650
0600000US2707919178,2707919178,"Elysian township, Le Sueur County, Minnesota",1046
0600000US2707928214,2707928214,"Heidelberg city, Le Sueur County, Minnesota",122
0600000US2707932462,2707932462,"Kasota city, Le Sueur County, Minnesota",675
0600000US2707932480,2707932480,"Kasota township, Le Sueur County, Minnesota",1581
0600000US2707933110,2707933110,"Kilkenny city, Le Sueur County, Minnesota",134
0600000US2707933128,2707933128,"Kilkenny township, Le Sueur County, Minnesota",404
0600000US2707935468,2707935468,"Lanesburgh township, Le Sueur County, Minnesota",2035
0600000US2707936134,2707936134,"Le Center city, Le Sueur County, Minnesota",2499
0600000US2707936746,2707936746,"Le Sueur city, Le Sueur County, Minnesota",4048
0600000US2707936872,2707936872,"Lexington township, Le Sueur County, Minnesota",707
0600000US2707939878,2707939878,"Mankato city, Le Sueur County, Minnesota",4
0600000US2707943738,2707943738,"Montgomery city, Le Sueur County, Minnesota",2956
0600000US2707943756,2707943756,"Montgomery township, Le Sueur County, Minnesota",665
0600000US2707945808,2707945808,"New Prague city, Le Sueur County, Minnesota",3041
0600000US2707949174,2707949174,"Ottawa township, Le Sueur County, Minnesota",283
0600000US2707959386,2707959386,"Sharon township, Le Sueur County, Minnesota",636
0600000US2707966100,2707966100,"Tyrone township, Le Sueur County, Minnesota",562
0600000US2707968350,2707968350,"Washington township, Le Sueur County, Minnesota",715
0600000US2707968584,2707968584,"Waterville city, Le Sueur County, Minnesota",1868
0600000US2707968602,2707968602,"Waterville township, Le Sueur County, Minnesota",716
0600000US2708101180,2708101180,"Alta Vista township, Lincoln County, Minnesota",175
0600000US2708101972,2708101972,"Arco city, Lincoln County, Minnesota",75
0600000US2708102476,2708102476,"Ash Lake township, Lincoln County, Minnesota",151
0600000US2708115940,2708115940,"Diamond Lake township, Lincoln County, Minnesota",207
0600000US2708116372,2708116372,"Drammen township, Lincoln County, Minnesota",118
0600000US2708127026,2708127026,"Hansonville township, Lincoln County, Minnesota",90
0600000US2708128430,2708128430,"Hendricks city, Lincoln County, Minnesota",713
0600000US2708128448,2708128448,"Hendricks township, Lincoln County, Minnesota",201
0600000US2708130104,2708130104,"Hope township, Lincoln County, Minnesota",272
0600000US2708131526,2708131526,"Ivanhoe city, Lincoln County, Minnesota",559
0600000US2708134100,2708134100,"Lake Benton city, Lincoln County, Minnesota",683
0600000US2708134118,2708134118,"Lake Benton township, Lincoln County, Minnesota",241
0600000US2708135054,2708135054,"Lake Stay township, Lincoln County, Minnesota",156
0600000US2708137106,2708137106,"Limestone township, Lincoln County, Minnesota",136
0600000US2708140436,2708140436,"Marble township, Lincoln County, Minnesota",161
0600000US2708140760,2708140760,"Marshfield township, Lincoln County, Minnesota",242
0600000US2708156158,2708156158,"Royal township, Lincoln County, Minnesota",189
0600000US2708159377,2708159377,"Shaokatan township, Lincoln County, Minnesota",178
0600000US2708166046,2708166046,"Tyler city, Lincoln County, Minnesota",1143
0600000US2708166730,2708166730,"Verdi township, Lincoln County, Minnesota",206
0600000US2708301432,2708301432,"Amiret township, Lyon County, Minnesota",245
0600000US2708303250,2708303250,"Balaton city, Lyon County, Minnesota",643
0600000US2708311926,2708311926,"Clifton township, Lyon County, Minnesota",249
0600000US2708313078,2708313078,"Coon Creek township, Lyon County, Minnesota",244
0600000US2708313564,2708313564,"Cottonwood city, Lyon County, Minnesota",1212
0600000US2708314392,2708314392,"Custer township, Lyon County, Minnesota",203
0600000US2708318332,2708318332,"Eidsvold township, Lyon County, Minnesota",236
0600000US2708320384,2708320384,"Fairview township, Lyon County, Minnesota",394
0600000US2708321410,2708321410,"Florence city, Lyon County, Minnesota",39
