Id,Id2,Geography,pop2016,Margin of Error; Total
0600000US2702151172,2702151172,"Pine Lake township, Cass County, Minnesota",202,35
0600000US2702151280,2702151280,"Pine River city, Cass County, Minnesota",808,137
0600000US2702151298,2702151298,"Pine River township, Cass County, Minnesota",1299,151
0600000US2702151928,2702151928,"Ponto Lake township, Cass County, Minnesota",503,54
0600000US2702151964,2702151964,"Poplar township, Cass County, Minnesota",159,52
0600000US2702152252,2702152252,"Powers township, Cass County, Minnesota",573,66
0600000US2702153782,2702153782,"Remer city, Cass County, Minnesota",400,67
0600000US2702153800,2702153800,"Remer township, Cass County, Minnesota",189,53
0600000US2702155168,2702155168,"Rogers township, Cass County, Minnesota",92,24
0600000US2702158216,2702158216,"Salem township, Cass County, Minnesota",112,35
0600000US2702159872,2702159872,"Shingobee township, Cass County, Minnesota",1708,148
0600000US2702160790,2702160790,"Slater township, Cass County, Minnesota",206,40
0600000US2702160970,2702160970,"Smoky Hollow township, Cass County, Minnesota",71,19
0600000US2702163958,2702163958,"Sylvan township, Cass County, Minnesota",2718,22
0600000US2702164876,2702164876,"Thunder Lake township, Cass County, Minnesota",221,35
0600000US2702165254,2702165254,"Torrey township, Cass County, Minnesota",128,30
0600000US2702165434,2702165434,"Trelipe township, Cass County, Minnesota",133,24
0600000US2702165776,2702165776,"Turtle Lake township, Cass County, Minnesota",764,89
0600000US2702167414,2702167414,"Wabedo township, Cass County, Minnesota",414,66
0600000US2702167595,2702167595,"Wahnena UT, Cass County, Minnesota",85,26
0600000US2702167684,2702167684,"Walden township, Cass County, Minnesota",468,83
0600000US2702167792,2702167792,"Walker city, Cass County, Minnesota",962,143
0600000US2702170348,2702170348,"Wilkinson township, Cass County, Minnesota",504,74
0600000US2702170654,2702170654,"Wilson township, Cass County, Minnesota",607,105
0600000US2702171608,2702171608,"Woodrow township, Cass County, Minnesota",704,73
0600000US2702305608,2702305608,"Big Bend township, Chippewa County, Minnesota",266,49
0600000US2702311548,2702311548,"Clara City city, Chippewa County, Minnesota",1412,153
0600000US2702313672,2702313672,"Crate township, Chippewa County, Minnesota",199,47
0600000US2702324722,2702324722,"Grace township, Chippewa County, Minnesota",131,38
0600000US2702325262,2702325262,"Granite Falls township, Chippewa County, Minnesota",307,74
0600000US2702325280,2702325280,"Granite Falls city, Chippewa County, Minnesota",683,91
0600000US2702327656,2702327656,"Havelock township, Chippewa County, Minnesota",156,40
0600000US2702333668,2702333668,"Kragero township, Chippewa County, Minnesota",101,20
0600000US2702336278,2702336278,"Leenthrop township, Chippewa County, Minnesota",306,74
0600000US2702337952,2702337952,"Lone Tree township, Chippewa County, Minnesota",208,46
0600000US2702338312,2702338312,"Louriston township, Chippewa County, Minnesota",144,31
0600000US2702339752,2702339752,"Mandt township, Chippewa County, Minnesota",140,34
0600000US2702341210,2702341210,"Maynard city, Chippewa County, Minnesota",351,90
0600000US2702342146,2702342146,"Milan city, Chippewa County, Minnesota",362,43
0600000US2702343720,2702343720,"Montevideo city, Chippewa County, Minnesota",5207,23
0600000US2702353962,2702353962,"Rheiderland township, Chippewa County, Minnesota",235,63
0600000US2702355870,2702355870,"Rosewood township, Chippewa County, Minnesota",390,63
0600000US2702361582,2702361582,"Sparta township, Chippewa County, Minnesota",738,111
0600000US2702362950,2702362950,"Stoneham township, Chippewa County, Minnesota",189,42
0600000US2702365704,2702365704,"Tunsberg township, Chippewa County, Minnesota",229,57
0600000US2702368656,2702368656,"Watson city, Chippewa County, Minnesota",190,40
0600000US2702371626,2702371626,"Woods township, Chippewa County, Minnesota",182,50
0600000US2702501306,2702501306,"Amador township, Chisago County, Minnesota",806,97
0600000US2702510576,2702510576,"Center City city, Chisago County, Minnesota",635,107
0600000US2702511350,2702511350,"Chisago City city, Chisago County, Minnesota",4975,37
0600000US2702511368,2702511368,"Chisago Lake township, Chisago County, Minnesota",4734,26
0600000US2702521194,2702521194,"Fish Lake township, Chisago County, Minnesota",1977,164
0600000US2702522310,2702522310,"Franconia township, Chisago County, Minnesota",1726,228
0600000US2702527278,2702527278,"Harris city, Chisago County, Minnesota",1020,150
0600000US2702536440,2702536440,"Lent township, Chisago County, Minnesota",3083,50
0600000US2702537304,2702537304,"Lindstrom city, Chisago County, Minnesota",4406,23
0600000US2702545250,2702545250,"Nessel township, Chisago County, Minnesota",1873,147
0600000US2702546798,2702546798,"North Branch city, Chisago County, Minnesota",10157,20
0600000US2702556266,2702556266,"Rush City city, Chisago County, Minnesota",3086,33
0600000US2702556392,2702556392,"Rushseba township, Chisago County, Minnesota",830,125
0600000US2702559314,2702559314,"Shafer city, Chisago County, Minnesota",1135,133
0600000US2702559332,2702559332,"Shafer township, Chisago County, Minnesota",999,113
0600000US2702562320,2702562320,"Stacy city, Chisago County, Minnesota",1615,187
0600000US2702563616,2702563616,"Sunrise township, Chisago County, Minnesota",2123,227
0600000US2702564318,2702564318,"Taylors Falls city, Chisago County, Minnesota",1076,183
0600000US2702572022,2702572022,"Wyoming city, Chisago County, Minnesota",7785,25
0600000US2702701054,2702701054,"Alliance township, Clay County, Minnesota",261,73
0600000US2702703574,2702703574,"Barnesville city, Clay County, Minnesota",2571,22
0600000US2702703592,2702703592,"Barnesville township, Clay County, Minnesota",155,34
0600000US2702712862,2702712862,"Comstock city, Clay County, Minnesota",108,37
0600000US2702713798,2702713798,"Cromwell township, Clay County, Minnesota",445,75
0600000US2702715976,2702715976,"Dilworth city, Clay County, Minnesota",4237,27
0600000US2702718314,2702718314,"Eglon township, Clay County, Minnesota",482,73
0600000US2702718710,2702718710,"Elkton township, Clay County, Minnesota",365,60
0600000US2702719052,2702719052,"Elmwood township, Clay County, Minnesota",462,96
0600000US2702720834,2702720834,"Felton city, Clay County, Minnesota",161,58
0600000US2702720852,2702720852,"Felton township, Clay County, Minnesota",69,31
0600000US2702721482,2702721482,"Flowing township, Clay County, Minnesota",55,21
0600000US2702723498,2702723498,"Georgetown city, Clay County, Minnesota",74,28
0600000US2702723516,2702723516,"Georgetown township, Clay County, Minnesota",132,36
0600000US2702724182,2702724182,"Glyndon city, Clay County, Minnesota",1247,168
0600000US2702724200,2702724200,"Glyndon township, Clay County, Minnesota",317,69
0600000US2702724542,2702724542,"Goose Prairie township, Clay County, Minnesota",222,49
0600000US2702726504,2702726504,"Hagen township, Clay County, Minnesota",171,48
0600000US2702727746,2702727746,"Hawley city, Clay County, Minnesota",1919,261
0600000US2702727764,2702727764,"Hawley township, Clay County, Minnesota",484,69
0600000US2702728988,2702728988,"Highland Grove township, Clay County, Minnesota",292,53
0600000US2702729402,2702729402,"Hitterdal city, Clay County, Minnesota",214,53
0600000US2702729906,2702729906,"Holy Cross township, Clay County, Minnesota",119,34
0600000US2702730428,2702730428,"Humboldt township, Clay County, Minnesota",296,46
0600000US2702732552,2702732552,"Keene township, Clay County, Minnesota",153,40
0600000US2702733704,2702733704,"Kragnes township, Clay County, Minnesota",223,49
0600000US2702733812,2702733812,"Kurtz township, Clay County, Minnesota",237,64
0600000US2702743576,2702743576,"Moland township, Clay County, Minnesota",288,48
0600000US2702743864,2702743864,"Moorhead city, Clay County, Minnesota",41321,47
0600000US2702743882,2702743882,"Moorhead township, Clay County, Minnesota",212,70
0600000US2702744170,2702744170,"Morken township, Clay County, Minnesota",140,48
0600000US2702747932,2702747932,"Oakport township, Clay County, Minnesota",640,81
0600000US2702749678,2702749678,"Parke township, Clay County, Minnesota",520,79
0600000US2702754718,2702754718,"Riverton township, Clay County, Minnesota",590,130
0600000US2702756554,2702756554,"Sabin city, Clay County, Minnesota",585,78
0600000US2702760718,2702760718,"Skree township, Clay County, Minnesota",172,51
0600000US2702762032,2702762032,"Spring Prairie township, Clay County, Minnesota",295,76
0600000US2702764192,2702764192,"Tansem township, Clay County, Minnesota",265,44
0600000US2702766136,2702766136,"Ulen city, Clay County, Minnesota",528,106
0600000US2702766154,2702766154,"Ulen township, Clay County, Minnesota",247,55
0600000US2702767054,2702767054,"Viding township, Clay County, Minnesota",128,48
0600000US2702903196,2702903196,"Bagley city, Clearwater County, Minnesota",1578,151
0600000US2702904186,2702904186,"Bear Creek township, Clearwater County, Minnesota",100,20
0600000US2702911746,2702911746,"Clearbrook city, Clearwater County, Minnesota",450,80
0600000US2702912214,2702912214,"Clover township, Clearwater County, Minnesota",61,17
0600000US2702913150,2702913150,"Copley township, Clearwater County, Minnesota",683,88
0600000US2702916462,2702916462,"Dudley township, Clearwater County, Minnesota",502,137
0600000US2702918008,2702918008,"Eddy township, Clearwater County, Minnesota",292,46
0600000US2702920438,2702920438,"Falk township, Clearwater County, Minnesota",329,46
0600000US2702924344,2702924344,"Gonvick city, Clearwater County, Minnesota",262,54
0600000US2702925910,2702925910,"Greenwood township, Clearwater County, Minnesota",101,40
0600000US2702926954,2702926954,"Hangaard township, Clearwater County, Minnesota",0,9
0600000US2702929834,2702929834,"Holst township, Clearwater County, Minnesota",438,93
0600000US2702931508,2702931508,"Itasca township, Clearwater County, Minnesota",116,30
0600000US2702935630,2702935630,"La Prairie township, Clearwater County, Minnesota",483,73
0600000US2702936458,2702936458,"Leon township, Clearwater County, Minnesota",348,48
0600000US2702936494,2702936494,"Leonard city, Clearwater County, Minnesota",35,24
0600000US2702938042,2702938042,"Long Lost Lake township, Clearwater County, Minnesota",77,25
0600000US2702942452,2702942452,"Minerva township, Clearwater County, Minnesota",212,39
0600000US2702943918,2702943918,"Moose Creek township, Clearwater County, Minnesota",257,39
0600000US2702946438,2702946438,"Nora township, Clearwater County, Minnesota",426,62
0600000US2702946830,2702946830,"North Clearwater UT, Clearwater County, Minnesota",69,33
0600000US2702951190,2702951190,"Pine Lake township, Clearwater County, Minnesota",466,71
0600000US2702952018,2702952018,"Popple township, Clearwater County, Minnesota",530,77
0600000US2702954016,2702954016,"Rice township, Clearwater County, Minnesota",111,30
0600000US2702959782,2702959782,"Shevlin city, Clearwater County, Minnesota",155,44
0600000US2702959800,2702959800,"Shevlin township, Clearwater County, Minnesota",467,64
0600000US2702960502,2702960502,"Sinclair township, Clearwater County, Minnesota",135,28
0600000US2702961303,2702961303,"South Clearwater UT, Clearwater County, Minnesota",0,9
0600000US2702971068,2702971068,"Winsor township, Clearwater County, Minnesota",81,28
0600000US2703100000,2703100000,"County subdivisions not defined, Cook County, Minnesota",0,9
0600000US2703117531,2703117531,"East Cook UT, Cook County, Minnesota",817,128
0600000US2703124992,2703124992,"Grand Marais city, Cook County, Minnesota",1048,121
0600000US2703125071,2703125071,"Grand Portage UT, Cook County, Minnesota",621,58
0600000US2703138550,2703138550,"Lutsen township, Cook County, Minnesota",684,140
0600000US2703158999,2703158999,"Schroeder township, Cook County, Minnesota",194,50
0600000US2703165065,2703165065,"Tofte township, Cook County, Minnesota",223,74
0600000US2703169307,2703169307,"West Cook UT, Cook County, Minnesota",1628,160
0600000US2703301342,2703301342,"Amboy township, Cottonwood County, Minnesota",159,44
0600000US2703301441,2703301441,"Amo township, Cottonwood County, Minnesota",111,31
0600000US2703301666,2703301666,"Ann township, Cottonwood County, Minnesota",155,35
0600000US2703305896,2703305896,"Bingham Lake city, Cottonwood County, Minnesota",113,35
0600000US2703310108,2703310108,"Carson township, Cottonwood County, Minnesota",335,86
0600000US2703312772,2703312772,"Comfrey city, Cottonwood County, Minnesota",33,20
0600000US2703314608,2703314608,"Dale township, Cottonwood County, Minnesota",130,51
0600000US2703315652,2703315652,"Delton township, Cottonwood County, Minnesota",171,68
0600000US2703323570,2703323570,"Germantown township, Cottonwood County, Minnesota",218,69
0600000US2703325514,2703325514,"Great Bend township, Cottonwood County, Minnesota",393,142
0600000US2703329060,2703329060,"Highwater township, Cottonwood County, Minnesota",141,35
0600000US2703331796,2703331796,"Jeffers city, Cottonwood County, Minnesota",374,81
0600000US2703335000,2703335000,"Lakeside township, Cottonwood County, Minnesota",256,90
0600000US2703342002,2703342002,"Midway township, Cottonwood County, Minnesota",175,45
0600000US2703344566,2703344566,"Mountain Lake city, Cottonwood County, Minnesota",2016,178
0600000US2703344584,2703344584,"Mountain Lake township, Cottonwood County, Minnesota",310,86
0600000US2703355672,2703355672,"Rose Hill township, Cottonwood County, Minnesota",145,50
0600000US2703359224,2703359224,"Selma township, Cottonwood County, Minnesota",179,43
0600000US2703361294,2703361294,"Southbrook township, Cottonwood County, Minnesota",86,43
0600000US2703361834,2703361834,"Springfield township, Cottonwood County, Minnesota",101,39
0600000US2703363022,2703363022,"Storden city, Cottonwood County, Minnesota",252,47
0600000US2703363040,2703363040,"Storden township, Cottonwood County, Minnesota",111,25
0600000US2703369250,2703369250,"Westbrook city, Cottonwood County, Minnesota",818,114
0600000US2703369268,2703369268,"Westbrook township, Cottonwood County, Minnesota",230,53
0600000US2703370798,2703370798,"Windom city, Cottonwood County, Minnesota",4545,50
0600000US2703504042,2703504042,"Baxter city, Crow Wing County, Minnesota",7858,30
0600000US2703504096,2703504096,"Bay Lake township, Crow Wing County, Minnesota",894,124
0600000US2703507300,2703507300,"Brainerd city, Crow Wing County, Minnesota",13440,28
0600000US2703507516,2703507516,"Breezy Point city, Crow Wing County, Minnesota",2298,221
